"","Nh_real_1","Nh_basicvis_sum_1","Nh_basicvis_mean_1","Nh_PIMLEvis_1","Nh_MLEvis_1","Nh_MoSvis_1","Nh_GNSUM_1","Nh_MLE_modvis_1","Nh_TEOvis_1","Nh_Zhengvis_1","Nh_real_2","Nh_basicvis_sum_2","Nh_basicvis_mean_2","Nh_PIMLEvis_2","Nh_MLEvis_2","Nh_MoSvis_2","Nh_GNSUM_2","Nh_MLE_modvis_2","Nh_TEOvis_2","Nh_Zhengvis_2","Nh_real_3","Nh_basicvis_sum_3","Nh_basicvis_mean_3","Nh_PIMLEvis_3","Nh_MLEvis_3","Nh_MoSvis_3","Nh_GNSUM_3","Nh_MLE_modvis_3","Nh_TEOvis_3","Nh_Zhengvis_3","Nh_real_4","Nh_basicvis_sum_4","Nh_basicvis_mean_4","Nh_PIMLEvis_4","Nh_MLEvis_4","Nh_MoSvis_4","Nh_GNSUM_4","Nh_MLE_modvis_4","Nh_TEOvis_4","Nh_Zhengvis_4","Nh_real_5","Nh_basicvis_sum_5","Nh_basicvis_mean_5","Nh_PIMLEvis_5","Nh_MLEvis_5","Nh_MoSvis_5","Nh_GNSUM_5","Nh_MLE_modvis_5","Nh_TEOvis_5","Nh_Zhengvis_5","Nh_real_6","Nh_basicvis_sum_6","Nh_basicvis_mean_6","Nh_PIMLEvis_6","Nh_MLEvis_6","Nh_MoSvis_6","Nh_GNSUM_6","Nh_MLE_modvis_6","Nh_TEOvis_6","Nh_Zhengvis_6","Nh_real_7","Nh_basicvis_sum_7","Nh_basicvis_mean_7","Nh_PIMLEvis_7","Nh_MLEvis_7","Nh_MoSvis_7","Nh_GNSUM_7","Nh_MLE_modvis_7","Nh_TEOvis_7","Nh_Zhengvis_7","Nh_real_8","Nh_basicvis_sum_8","Nh_basicvis_mean_8","Nh_PIMLEvis_8","Nh_MLEvis_8","Nh_MoSvis_8","Nh_GNSUM_8","Nh_MLE_modvis_8","Nh_TEOvis_8","Nh_Zhengvis_8","Nh_real_9","Nh_basicvis_sum_9","Nh_basicvis_mean_9","Nh_PIMLEvis_9","Nh_MLEvis_9","Nh_MoSvis_9","Nh_GNSUM_9","Nh_MLE_modvis_9","Nh_TEOvis_9","Nh_Zhengvis_9","Nh_real_10","Nh_basicvis_sum_10","Nh_basicvis_mean_10","Nh_PIMLEvis_10","Nh_MLEvis_10","Nh_MoSvis_10","Nh_GNSUM_10","Nh_MLE_modvis_10","Nh_TEOvis_10","Nh_Zhengvis_10","Nh_real_11","Nh_basicvis_sum_11","Nh_basicvis_mean_11","Nh_PIMLEvis_11","Nh_MLEvis_11","Nh_MoSvis_11","Nh_GNSUM_11","Nh_MLE_modvis_11","Nh_TEOvis_11","Nh_Zhengvis_11","Nh_real_12","Nh_basicvis_sum_12","Nh_basicvis_mean_12","Nh_PIMLEvis_12","Nh_MLEvis_12","Nh_MoSvis_12","Nh_GNSUM_12","Nh_MLE_modvis_12","Nh_TEOvis_12","Nh_Zhengvis_12","Nh_real_13","Nh_basicvis_sum_13","Nh_basicvis_mean_13","Nh_PIMLEvis_13","Nh_MLEvis_13","Nh_MoSvis_13","Nh_GNSUM_13","Nh_MLE_modvis_13","Nh_TEOvis_13","Nh_Zhengvis_13","Nh_real_14","Nh_basicvis_sum_14","Nh_basicvis_mean_14","Nh_PIMLEvis_14","Nh_MLEvis_14","Nh_MoSvis_14","Nh_GNSUM_14","Nh_MLE_modvis_14","Nh_TEOvis_14","Nh_Zhengvis_14","Nh_real_15","Nh_basicvis_sum_15","Nh_basicvis_mean_15","Nh_PIMLEvis_15","Nh_MLEvis_15","Nh_MoSvis_15","Nh_GNSUM_15","Nh_MLE_modvis_15","Nh_TEOvis_15","Nh_Zhengvis_15","data"
"1",1000,982.70417191447,982.70417191447,992.144078631713,985.504370059718,998.267559857063,966.933333333333,984.991163600461,990.149461786071,994.995057469023,1000,944.179951967179,944.179951967179,958.085425326329,944.848856235269,958.854759251408,968.085106382979,946.702271717044,943.013956072494,947.013905136375,1000,932.308024223236,932.308024223236,936.58437332718,936.231393617686,943.141479050047,878.356164383562,938.234236644732,940.467240838012,962.297456736991,1000,918.332945413881,918.332945413881,931.683139060299,922.086026884612,933.237063692694,881.413612565445,921.731799337546,929.654004340833,924.06993137436,1000,1038.0015060115,1038.0015060115,1044.9113089024,1039.37276500663,1040.40122530594,1018.8679245283,1039.46391476468,1038.06987948716,1032.67779553565,1000,1148.59016001435,1148.59016001435,1153.31610624792,1146.30916529348,1152.43779474716,1240.80996884735,1146.12464610694,1159.31043019856,1187.42919962377,1000,1140.91605791616,1140.91605791616,1153.71562540552,1140.36380147522,1149.93219335222,1133.03303303303,1140.7515232509,1143.64494722866,1148.47747055749,1000,998.526476046065,998.526476046065,1005.81917686853,1001.47722133462,1008.59915149488,1005.52486187845,1003.27143314544,1004.03113417347,1025.27478715502,1000,919.590482551642,919.590482551642,919.671195076643,915.155637371794,916.246460192341,891.59891598916,916.561366412274,915.554798187681,952.882064623151,1000,1009.2275967615,1009.2275967615,1012.47526663733,1014.56325656814,1015.47214898143,1048.97959183673,1016.14400928199,1017.08157973696,1044.1722017776,1000,1065.85661563878,1065.85661563878,1073.26025089129,1065.905305734,1072.26129427259,1047.95321637427,1062.87069988138,1070.77913753151,1062.97929553525,1000,957.595829420603,957.595829420603,971.125161127439,959.335763285989,971.858235389211,959.259259259259,958.096363508482,962.508177007987,971.880394772314,1000,948.219672214797,948.219672214797,965.061168517282,959.677566722906,965.555456511888,902.139037433155,962.945820799075,962.874435584872,980.680699282989,1000,954.757774788834,954.757774788834,963.201534554669,956.051907146339,966.842455823823,962.994350282486,958.296426899087,957.630945921935,945.374538762876,1000,998.634820006601,998.634820006601,1001.94486947342,999.760082462463,998.362641518871,1032.92682926829,1000.57260469363,1004.18419356731,1000.68702007592,0.1
"2",1000,1021.50993111961,1021.50993111961,1038.33270276564,1024.4207055889,1044.07393129448,1014.02777777778,1023.88723324816,1020.03295657154,1035.85073051912,1000,965.951125799994,965.951125799994,977.117322384212,966.635453855751,978.262689422203,942.527173913043,968.53160592662,962.572390556111,966.540762834523,1000,953.176734379308,953.176734379308,961.796422047005,957.18792416852,969.449334410628,916.161616161616,959.235598677795,962.311576580082,983.592062244873,1000,993.732094796512,993.732094796512,1006.57441091796,997.79332066288,1004.68687901906,959.224598930481,997.410009485666,1001.83735905822,1008.86654352746,1000,1105.29110228535,1105.29110228535,1110.47004511977,1106.75125466227,1099.80451025257,1090.67431850789,1106.84831330425,1109.41280998938,1097.9193327752,1000,1085.93656109747,1085.93656109747,1087.93347803035,1083.77999067811,1084.81450179275,1110.30927835052,1083.60553669281,1084.98545862224,1113.48424140832,1000,989.462312612254,989.462312612254,997.482360935441,988.98336682881,996.912958885403,993.939393939394,989.319619511159,992.231009201008,995.548870251675,1000,926.954818364291,926.954818364291,929.285692971918,929.694062268795,928.535602102145,912.270803949224,931.35966986469,927.528622915562,956.615769195647,1000,997.517915070256,997.517915070256,997.646032222151,992.707254671525,995.651428113957,943.651925820257,994.232107231681,993.692211471714,1028.23015906892,1000,986.121340597153,986.121340597153,997.583519776148,991.334840523618,994.993065552835,1008.51063829787,992.879401919216,994.280139407336,1019.0080070411,1000,958.579719494568,958.579719494568,964.62088939583,958.623509003524,960.366553650404,963.649635036496,955.894331753692,958.724124194022,945.255347772318,1000,1023.06632275032,1023.06632275032,1036.53894286676,1024.92521528807,1034.02068573842,1004.1726618705,1023.60107817945,1027.52628564007,1027.19761856646,1000,954.804943784754,954.804943784754,968.081489517238,966.342411992045,970.545525438814,940.967283072546,969.633363699662,969.165105454434,976.542732755582,1000,1004.96794757255,1004.96794757255,1009.72962679014,1006.3301376207,1010.19485157578,996.610169491525,1008.69269540108,1010.01396666666,993.988307148429,1000,1005.86167605463,1005.86167605463,1005.08785801508,1006.99508173725,1003.09955782191,993.877551020408,1007.81348397689,1009.91466646611,1004.63424971249,0.2
"3",1000,1072.16001708371,1072.16001708371,1090.05633199427,1075.21511807652,1096.19787877471,1037.3023255814,1074.65519428475,1077.01682072239,1087.04895426784,1000,1036.90748122898,1036.90748122898,1051.87436339357,1037.64207831332,1051.71443022381,1057.21295387635,1039.67751697612,1041.15920571476,1035.92519017076,1000,907.542381471062,907.542381471062,912.119625676921,911.361531270395,919.464144671349,915.280464216635,913.311171178292,921.429443907151,934.918495292506,1000,1034.73391816016,1034.73391816016,1050.27806465183,1038.96271199226,1047.37064357883,1048.62475442043,1038.56358522726,1038.0634699498,1036.57181026416,1000,1044.41864373006,1044.41864373006,1052.35311315023,1045.79838012891,1049.64831745683,1054,1045.89009339341,1048.23445868342,1034.61011387248,1000,1015.17020976306,1015.17020976306,1014.68642026556,1013.15417482748,1012.42150850648,1015.45623836127,1012.99108934423,1013.02868603258,1033.23214867148,1000,992.582316120577,992.582316120577,1001.33726653221,992.101860110311,997.38468769591,1012.14421252372,992.439173075134,993.745150216688,995.614238813912,1000,969.941780726649,969.941780726649,976.628922566559,972.808055390681,977.338530258481,986.302681992337,974.550904519406,970.857549755949,992.09594702024,1000,997.599332860863,997.599332860863,1000.4474216735,992.788279814205,1001.64646749011,999.410029498525,994.313256833405,992.734409653357,1028.51711647444,1000,1011.92619634579,1011.92619634579,1023.74615992244,1017.2761233102,1024.16548407582,1032.86713286713,1018.86110283931,1020.69868113793,1041.73758654074,1000,910.577391234475,910.577391234475,914.105722254702,910.618987917587,909.633720051439,912.789620018536,908.026478343444,911.324368151044,897.767175805969,1000,980.997089871119,980.997089871119,992.060177077098,982.779543392815,989.318906431061,1009.45945945946,981.509855767236,987.013057779025,990.787960585582,1000,967.276510919448,967.276510919448,981.589353408902,978.964680388027,986.334252533457,953.205741626794,982.298618179268,982.352982148211,990.053940803999,1000,950.894459719933,950.894459719933,960.342368942844,952.183355523027,960.41860688222,950.568181818182,954.418793090521,954.571572779227,932.296969382399,1000,955.302870375403,955.302870375403,958.565077540036,956.379306358282,957.75524500387,986.896551724138,957.156572285855,959.350070608183,951.179573787133,0.3
"4",1000,1012.94355145151,1012.94355145151,1029.42166155105,1015.82991617355,1032.88378431057,1016.99029126214,1015.30091753049,1016.98034162985,1018.02429307944,1000,1020.292088748,1020.292088748,1034.69370903208,1021.01491465787,1034.05920408598,1032.68817204301,1023.01773747706,1023.00102167887,1013.02969382152,1000,902.328336107177,902.328336107177,908.208986079703,906.125543988742,914.210238005279,907.049418604651,908.063982754819,907.221297932885,922.287009626057,1000,1030.13625174534,1030.13625174534,1042.48450005522,1034.34625564214,1040.02699223846,1039.78102189781,1033.9489023299,1037.49146332676,1044.33751138621,1000,1105.94647252837,1105.94647252837,1109.39422475746,1107.40749068663,1103.55646913758,1112.92418772563,1107.50460687847,1106.60423454548,1098.74308709239,1000,1034.40326007981,1034.40326007981,1037.30388380983,1032.34903007016,1033.29497371262,1040.59405940594,1032.18285482789,1031.32139551601,1052.8151223627,1000,1019.95232436881,1019.95232436881,1027.03390216277,1019.45862000146,1025.31776309385,1050.7658643326,1019.80523421866,1020.85465817486,1020.81025670146,1000,981.399572978699,981.399572978699,985.812128645354,984.299706561163,986.740932837037,991.123836793128,986.063143733048,986.167838415684,998.128145876685,1000,961.246059535975,961.246059535975,963.296576539674,956.610324896843,966.531213351272,955.339805825243,958.07973060142,957.036827436633,984.263026428818,1000,911.768898809964,911.768898809964,919.719825824789,916.589306696098,920.033131180791,929.108635097493,918.017409896822,916.87619594491,936.532619877714,1000,917.279292099497,917.279292099497,923.666550980294,917.321194936538,919.6116060354,910.438413361169,914.709604345972,916.96414413467,907.309068999178,1000,1007.0421963922,1007.0421963922,1017.07797548537,1008.87197338949,1015.67477425402,995.63350035791,1007.56857603144,1010.60646706325,1012.78092988681,1000,931.952639499271,931.952639499271,945.426269983778,943.213969909127,949.066412901381,923.806228373702,946.426155969057,947.746580845882,953.222063954901,1000,936.976714255494,936.976714255494,947.206814479706,938.24674516403,948.35974769245,933.980582524272,940.44946379963,942.460509949139,924.318538866219,1000,997.22174446612,997.22174446612,1000.20547001335,998.345414667416,1000.22575205656,1005.43633762518,999.156787173712,1000.06453712405,992.695915034127,0.4
"5",1000,1051.67363505756,1051.67363505756,1065.28184309056,1054.67036046736,1070.59796510189,1057.18475073314,1054.12113546358,1056.06171565779,1059.10944736552,1000,1050.49370259547,1050.49370259547,1065.49057154579,1051.23792483807,1067.59595959117,1058.52644087938,1053.30003311292,1051.5662726413,1042.19274201445,1000,841.890541282349,841.890541282349,846.977893833653,845.433412841237,853.646317399431,859.310344827586,847.242015316313,846.819444031401,857.691166141614,1000,1008.76807664771,1008.76807664771,1022.40595713703,1012.89075219326,1018.90329651929,1008.61079219288,1012.50164120347,1013.32114096047,1018.3056110641,1000,1047.56078207837,1047.56078207837,1052.92827737474,1048.94466942058,1047.4563495557,1041.70428893905,1049.03665860487,1049.22470655916,1028.27210930027,1000,1027.96004139595,1027.96004139595,1028.47377182424,1025.91860702771,1025.94181916051,1036,1025.7534668783,1024.5104689099,1041.26421395386,1000,1025.98348205728,1025.98348205728,1034.61053462523,1025.48685832907,1031.82336747153,1042.06856478791,1025.83552213717,1028.6051171128,1025.4741660479,1000,950.130274906963,950.130274906963,954.445834039925,952.938004596116,954.660553338241,962.751871042026,954.645255231877,957.127695998239,967.896465546037,1000,977.642085317788,977.642085317788,979.631590204544,972.927278703372,980.549627522608,963.251287922152,974.421748140152,973.303652771864,1000.70975450196,1000,965.486769975598,965.486769975598,974.524588366869,970.591177513541,974.555716099526,999.290360733294,972.103418990804,970.968665920501,993.041385740715,1000,968.154910413808,968.154910413808,973.708606947435,968.199137333341,969.471172675813,986.25,965.442698508193,967.305227976048,951.338257291306,1000,996.202251514319,996.202251514319,1006.90825247128,998.012332532772,1006.6489472351,1003.07603017992,996.722965128545,997.325269921454,994.167774060126,1000,989.132026733665,989.132026733665,1005.00597169538,1001.08428921988,1008.38097369181,999.47399181765,1004.49355700136,998.994510406328,1010.94750728532,1000,959.521197502894,959.521197502894,967.500176263232,960.821786471311,969.333392610537,964.940239043825,963.077504453238,960.83922446192,948.540859039524,1000,1010.4097021342,1010.4097021342,1012.66304954297,1011.54823253598,1011.88132481368,1016.81210005817,1012.37033519966,1016.2899906427,1002.15632764631,0.5
"6",1000,1018.59948370221,1018.59948370221,1032.31468639477,1021.50196490309,1035.69941703486,1011.51315789474,1020.97001251155,1018.77408577723,1018.82165178945,1000,1002.27017615802,1002.27017615802,1016.02350172613,1002.98023444428,1017.06522824316,998.820754716981,1004.94768043542,1003.25753387433,997.40072435098,1000,901.50195493283,901.50195493283,909.872411346689,905.295685209867,917.217789142071,907.042253521127,907.23234869167,905.124454173229,914.769513324095,1000,1019.65229829045,1019.65229829045,1034.25359159861,1023.819455928,1030.93530582406,1017.30678046468,1023.42614657949,1024.70897833054,1018.50209289241,1000,1056.27838923498,1056.27838923498,1062.3593778448,1057.6737930318,1056.10117181395,1051.96078431373,1057.76654773308,1070.90725351788,1040.61372681565,1000,1009.97635270652,1009.97635270652,1011.17823055425,1007.97063229473,1008.26330389525,1026.82570593963,1007.80838119637,1008.73838526753,1026.74209058685,1000,1032.07141090775,1032.07141090775,1040.8764904431,1031.5718403388,1038.88285516337,1056.87622789784,1031.92257303055,1029.39117728481,1038.47214900775,1000,1012.97414328263,1012.97414328263,1017.81936690593,1015.96758286829,1018.96170026787,1024.84107579462,1017.78775510762,1017.98991135909,1029.14992527428,1000,960.925476810289,960.925476810289,963.76911637562,956.291288223212,964.775099030889,945.625587958608,957.760203870035,955.438277881869,986.849862078649,1000,977.911925138273,977.911925138273,987.042584029823,983.082022914182,986.994692080506,1005.85898709037,984.613725906178,984.116257726196,1001.35300132098,1000,950.277788880451,950.277788880451,957.489190169425,950.321199143469,953.013109383771,955.093256814921,947.615658362989,951.865057022074,934.160620730037,1000,969.540891741858,969.540891741858,980.921935847821,971.302529563985,980.423553783593,972.148288973384,970.047669498193,972.903881090031,970.216328845964,1000,949.319479394973,949.319479394973,964.182701037861,960.790663518367,968.166804470867,947.348662599718,964.062708329325,958.802996512888,967.466471201399,1000,955.070618657544,955.070618657544,963.828509710596,956.365175061215,966.051541162368,956.677678150071,958.610430271962,955.3675671797,938.623493284271,1000,1003.78880933627,1003.78880933627,1005.80758452873,1004.91987931114,1004.91280742983,1012.92079207921,1005.73659499804,1005.52751430041,997.246539284006,0.6
"7",1000,1045.57911398796,1045.57911398796,1062.351275813,1048.55847316784,1066.14882897858,1033.73737373737,1048.01243096074,1047.3875862314,1050.93458481263,1000,1011.65467968787,1011.65467968787,1026.52004068673,1012.37138642546,1027.74597884091,1006.73194614443,1014.35725409998,1011.72485948545,1006.40858695995,1000,870.947367221822,870.947367221822,877.47259489781,874.612516674527,884.654258868308,892.783077561178,876.483540859713,877.4017385897,887.802471786246,1000,1014.28344677766,1014.28344677766,1028.40887611224,1018.42866276842,1026.206721557,1007.16586151369,1018.03742434104,1020.71368189378,1020.7558097381,1000,1059.09780232422,1059.09780232422,1064.71728096018,1060.49693072601,1058.9222238245,1063.89684813754,1060.58993300768,1058.77470349927,1049.88563337971,1000,1017.58127875667,1017.58127875667,1019.33097571635,1015.56045565919,1015.03660080067,1019.27317272356,1015.39698284153,1023.59959828056,1030.84922614402,1000,1023.98518042817,1023.98518042817,1032.67682316127,1023.4895239709,1031.56752713562,1045.29411764706,1023.83750868867,1023.79536232537,1016.02463301541,1000,983.300051125665,983.300051125665,988.903291971678,986.205800810529,989.844825131528,987.59244042728,987.972652874677,985.680934091896,999.233146551317,1000,970.292889081346,970.292889081346,972.200388306267,965.61352492542,974.070338085394,959.144125958821,967.096760036953,966.055008646793,988.526216722787,1000,978.378728827272,978.378728827272,988.99889491657,983.551294535776,989.317988445139,998.088907353552,985.083728682171,984.815877542612,1004.19919132739,1000,965.132857142543,965.132857142543,971.437213023915,965.176946009679,967.072687833661,964.630623194387,962.429111287943,961.845476035984,953.033318897213,1000,1022.641378098,1022.641378098,1034.71846908223,1024.4994985192,1034.21921780209,1033.98305084746,1023.17591140912,1025.71429770407,1018.6784814619,1000,961.653204688314,961.653204688314,976.861246486565,973.273424449171,981.305846211447,956.50587758411,976.587980240597,974.011397569928,981.988094198303,1000,979.285305500069,979.285305500069,987.496131668828,980.61268385146,990.597066316592,989.111389236546,982.914864854654,983.415936008247,966.272668182961,1000,987.868652075294,987.868652075294,990.377875234558,988.981783205147,990.01519889449,994.05737704918,989.785545726946,987.692185531543,983.449725226963,0.7
"8",1000,1038.27403097721,1038.27403097721,1055.42263058499,1041.23257445235,1059.56086791525,1037.89661319073,1040.6903472446,1043.14149973243,1040.40187994907,1000,1010.87492710557,1010.87492710557,1025.03823081641,1011.59108142746,1025.69441289843,1005.00176118352,1013.57541845573,1011.91444201917,1000.28721959748,1000,890.995817860177,890.995817860177,898.408935006382,894.745335864473,905.854553618839,899.126955256457,896.659429398545,897.189579809506,911.282601463003,1000,1030.69079276217,1030.69079276217,1045.48738938152,1034.90306298038,1043.17403316371,1030.63191717244,1034.50549576565,1036.56002827628,1034.64545466371,1000,1066.43337080008,1066.43337080008,1073.5720529916,1067.84218990482,1068.08383490921,1060.56140350877,1067.93583634287,1068.28325194514,1055.59147800081,1000,1018.79002179422,1018.79002179422,1022.01783268813,1016.76679824392,1018.3738404822,1019.04422253923,1016.60313124361,1019.08250617396,1033.19008268238,1000,1030.55901330096,1030.55901330096,1039.8644764934,1030.0601748028,1037.58655851433,1048.71418074945,1030.41039353081,1026.61365207085,1022.21034074835,1000,988.376551492606,988.376551492606,994.099580781422,991.297302742175,994.323011623113,1002.04447632712,993.073276564367,1010.19982196953,1006.0577760546,1000,973.948474042076,973.948474042076,976.974686194922,969.25148035034,977.831686800272,964.992877492877,970.740303560094,971.067110634043,996.523068941289,1000,975.768241551468,975.768241551468,986.855602088056,980.927005940945,987.220424127094,993.827160493827,982.455351282339,981.331075007342,992.47176137933,1000,938.170290378105,938.170290378105,942.897171704597,938.213147550542,938.471170084675,944.38019515721,935.542078091324,938.585126191467,919.824085528642,1000,1001.90330629323,1001.90330629323,1013.24203491278,1003.7237460225,1012.76981935341,1001.49625935162,1002.42699984134,1002.09477004449,1002.95732093274,1000,962.591400719697,962.591400719697,977.670321425297,974.22295725353,981.07137131625,958.365896980462,977.540746750281,975.038429997493,984.897689855377,1000,966.634754721907,966.634754721907,975.863556086856,967.944985805652,977.669486692775,980.959249909845,970.217426897996,968.754237884183,955.692442007152,1000,969.084020408578,969.084020408578,971.200850345273,970.175985001536,970.491292237959,973.945675482487,970.96446372737,969.561567741784,956.531626639083,0.8
"9",1000,1028.97863566956,1028.97863566956,1044.9512453936,1031.91069208028,1049.1873328666,1022.52336448598,1031.37331929062,1031.4329804103,1038.63096700063,1000,1015.4991814604,1015.4991814604,1028.64743401013,1016.2186118352,1029.38576437795,1018.58831044395,1018.21202622694,1014.96771823823,1008.31445312844,1000,886.96368600314,886.96368600314,893.473265660796,890.696235857092,900.674034085393,898.933074684772,892.601667310645,893.559705369283,908.281604881192,1000,1034.2380573994,1034.2380573994,1048.75371950325,1038.46482472702,1046.42484644797,1031.296,1038.06588922984,1039.17008991551,1032.47325549512,1000,1060.92473109996,1060.92473109996,1066.86963609059,1062.32627297852,1061.09039978141,1060.53215077605,1062.41943568781,1064.62385140023,1040.66363494911,1000,1005.78612878434,1005.78612878434,1007.74982742485,1003.78872977298,1003.99647889814,1005.15075376884,1003.62715182744,1003.87906594576,1017.0867328008,1000,1024.44750963643,1024.44750963643,1033.72025202403,1023.95162939032,1032.36529874535,1043.88745148771,1024.29977122316,1025.78567349341,1022.39374477108,1000,1001.28930544247,1001.28930544247,1006.87010363978,1004.24821516735,1007.93201314673,1014.00388098318,1006.04739139448,1004.6871934831,1022.78174436092,1000,961.051046047769,961.051046047769,963.349939516263,956.416251886648,964.837157584802,947.507788161994,957.885359484482,955.640422933407,981.747508026796,1000,983.327040055139,983.327040055139,993.877235682468,988.525766864879,994.053896489595,1001.38263665595,990.065951548842,988.230156543969,1002.30815044087,1000,937.065607915762,937.065607915762,942.684160467127,937.108414624475,938.368821072935,940.464820120981,934.440490312376,938.055354082322,920.386458642551,1000,1007.2614827674,1007.2614827674,1018.93612811228,1009.09165820397,1018.4648897328,1010.26298909557,1007.78797702734,1016.45697541402,1005.45753513358,1000,967.177860118286,967.177860118286,982.483174137943,978.864837531368,986.458910091369,963.051702395965,982.198435300256,980.035320752493,989.198678556391,1000,969.441125253541,969.441125253541,978.731639990797,970.755160249658,980.523620139375,980.090351726363,973.034198778817,971.955615795716,948.445597301694,1000,980.617954455715,980.617954455715,982.3903588223,981.722915494112,981.653000976349,985.990491283677,982.520778609152,982.835497897538,971.75413556623,0.9
"10",1000,1030.72052879925,1030.72052879925,1046.43663962036,1033.65754870361,1050.32193890444,1027.18253968254,1033.11926622941,1033.09639251036,1037.25489844757,1000,1009.51162976581,1009.51162976581,1023.56445290969,1010.22681825973,1024.55065915584,1008.09578107184,1012.20847914941,1010.5483389199,1002.54579758385,1000,882.223643193989,882.223643193989,888.974099144839,885.936245843367,896.129892557122,894.500723589001,887.831494437348,887.905584120235,900.065934811729,1000,1020.49385184445,1020.49385184445,1035.23953722052,1024.66444877825,1032.76434268975,1020.21701884637,1024.27081481821,1026.37237609616,1025.42374764199,1000,1070.24347339384,1070.24347339384,1076.60556749961,1071.65732586069,1070.70020107716,1069.88295746503,1071.75130687429,1074.04944565421,1058.07903161997,1000,1012.29500029891,1012.29500029891,1014.70833220051,1010.28467526564,1011.03131803892,1011.95219123506,1010.12205168022,1011.70876764276,1025.55154091921,1000,1019.9987964616,1019.9987964616,1029.29040114849,1019.50506959959,1027.54374023707,1039.57359813084,1019.85169960958,1019.40195317837,1017.08281641525,1000,984.181017220665,984.181017220665,989.548913802184,987.089370248171,990.573802559148,992.929292929293,988.857805284639,988.421331593726,1000.50548146423,1000,965.718395397155,965.718395397155,968.017749345283,961.061092334346,969.233356634635,951.574803149606,962.537334660788,961.836379966112,983.189295248097,1000,977.296346630426,977.296346630426,987.682551326152,982.463189919922,987.642881265917,993.325594892629,983.993928731588,983.383934659114,993.159338516306,1000,939.086294416244,939.086294416244,945.171583346496,939.129193433262,940.542436986761,942.222858779719,936.455516014235,940.388193365811,923.426171671024,1000,997.613269419764,997.613269419764,1009.00784600179,999.425914231586,1008.3596421799,1000.51724137931,998.134720571204,999.883230114974,991.642446168349,1000,961.064958462616,961.064958462616,975.953458486181,972.678070099274,980.123299285801,959.651627641348,975.990598366718,972.38968037594,983.776880273475,1000,967.767783809772,967.767783809772,976.966283107844,969.079550664833,978.890321129474,981.625544267054,971.35465537117,968.185689730001,951.307377537175,1000,986.137428941857,986.137428941857,988.348834968539,987.248609328199,987.520047199231,991.917454858125,988.05096326975,985.957726137888,972.36597123214,1
