"","Nh_real_1","Nh_basic_sum_1","Nh_basic_mean_1","Nh_PIMLE_1","Nh_MLE_1","Nh_MoS_1","Nh_GNSUM_1","Nh_MLE_mod_1","Nh_TEO_1","Nh_Zheng_1","Nh_real_2","Nh_basic_sum_2","Nh_basic_mean_2","Nh_PIMLE_2","Nh_MLE_2","Nh_MoS_2","Nh_GNSUM_2","Nh_MLE_mod_2","Nh_TEO_2","Nh_Zheng_2","Nh_real_3","Nh_basic_sum_3","Nh_basic_mean_3","Nh_PIMLE_3","Nh_MLE_3","Nh_MoS_3","Nh_GNSUM_3","Nh_MLE_mod_3","Nh_TEO_3","Nh_Zheng_3","Nh_real_4","Nh_basic_sum_4","Nh_basic_mean_4","Nh_PIMLE_4","Nh_MLE_4","Nh_MoS_4","Nh_GNSUM_4","Nh_MLE_mod_4","Nh_TEO_4","Nh_Zheng_4","Nh_real_5","Nh_basic_sum_5","Nh_basic_mean_5","Nh_PIMLE_5","Nh_MLE_5","Nh_MoS_5","Nh_GNSUM_5","Nh_MLE_mod_5","Nh_TEO_5","Nh_Zheng_5","Nh_real_6","Nh_basic_sum_6","Nh_basic_mean_6","Nh_PIMLE_6","Nh_MLE_6","Nh_MoS_6","Nh_GNSUM_6","Nh_MLE_mod_6","Nh_TEO_6","Nh_Zheng_6","Nh_real_7","Nh_basic_sum_7","Nh_basic_mean_7","Nh_PIMLE_7","Nh_MLE_7","Nh_MoS_7","Nh_GNSUM_7","Nh_MLE_mod_7","Nh_TEO_7","Nh_Zheng_7","Nh_real_8","Nh_basic_sum_8","Nh_basic_mean_8","Nh_PIMLE_8","Nh_MLE_8","Nh_MoS_8","Nh_GNSUM_8","Nh_MLE_mod_8","Nh_TEO_8","Nh_Zheng_8","Nh_real_9","Nh_basic_sum_9","Nh_basic_mean_9","Nh_PIMLE_9","Nh_MLE_9","Nh_MoS_9","Nh_GNSUM_9","Nh_MLE_mod_9","Nh_TEO_9","Nh_Zheng_9","Nh_real_10","Nh_basic_sum_10","Nh_basic_mean_10","Nh_PIMLE_10","Nh_MLE_10","Nh_MoS_10","Nh_GNSUM_10","Nh_MLE_mod_10","Nh_TEO_10","Nh_Zheng_10","Nh_real_11","Nh_basic_sum_11","Nh_basic_mean_11","Nh_PIMLE_11","Nh_MLE_11","Nh_MoS_11","Nh_GNSUM_11","Nh_MLE_mod_11","Nh_TEO_11","Nh_Zheng_11","Nh_real_12","Nh_basic_sum_12","Nh_basic_mean_12","Nh_PIMLE_12","Nh_MLE_12","Nh_MoS_12","Nh_GNSUM_12","Nh_MLE_mod_12","Nh_TEO_12","Nh_Zheng_12","Nh_real_13","Nh_basic_sum_13","Nh_basic_mean_13","Nh_PIMLE_13","Nh_MLE_13","Nh_MoS_13","Nh_GNSUM_13","Nh_MLE_mod_13","Nh_TEO_13","Nh_Zheng_13","Nh_real_14","Nh_basic_sum_14","Nh_basic_mean_14","Nh_PIMLE_14","Nh_MLE_14","Nh_MoS_14","Nh_GNSUM_14","Nh_MLE_mod_14","Nh_TEO_14","Nh_Zheng_14","Nh_real_15","Nh_basic_sum_15","Nh_basic_mean_15","Nh_PIMLE_15","Nh_MLE_15","Nh_MoS_15","Nh_GNSUM_15","Nh_MLE_mod_15","Nh_TEO_15","Nh_Zheng_15","data"
"1",1000,989.529214291424,989.884977522315,990.297636890698,989.46707390175,997.089536937245,984.213515048268,988.656198780817,990.402613677692,995.507991377272,1000,995.400919816037,995.302176176561,997.269895471846,992.056939501779,1005.11138503134,970.37037037037,992.575009494873,992.796172812138,969.868935482778,1000,1021.63101444065,1021.51042545551,1024.66292806537,1020.66704675029,1032.2479297449,1006.88976377953,1021.02795743079,1026.02592167764,1008.92293188517,1000,1031.89719120271,1031.75677241363,1039.61122669065,1036.26898297285,1051.28177718651,1001.08363434287,1040.03810403556,1035.28435095206,1056.81906514918,1000,992.178592146586,992.497800038174,987.655959813886,988.272799726745,991.392594852979,1002.0202020202,985.022289722896,988.473649951414,958.079828291954,1000,981.570592815926,982.170399838894,985.367350254546,982.35797887525,992.982308437451,997.160243407708,982.314980979042,981.991481819479,991.298239902426,1000,993.816166022934,994.006702006102,994.301735303732,990.37037037037,1001.9387338687,984.480317190597,990.904875564407,990.769749372939,990.978929704925,1000,1007.82466365923,1007.75950700256,1010.2025150703,1009.45390151948,1019.90365480727,995.85798816568,1011.62477840982,1010.10788280286,1014.16488332109,1000,1000,999.916288881451,1000.25389687514,997.066362859584,1011.17767973195,1017.94126199477,998.932782413167,998.069145201983,1002.41676727434,1000,1015.22030440609,1015.55928166248,1015.83728391958,1013.92535098733,1023.70350382991,1023.38709677419,1014.6124910528,1012.99253683364,1048.22032805115,1000,983.593421342575,983.842579278445,985.192426213172,981.102991550582,994.240479760321,965.992130410343,982.643865694855,981.982991942399,970.789816959346,1000,1012.63288554325,1012.47389485961,1019.59073324481,1015.89578790313,1027.8832715335,1006.42410460489,1015.33255587206,1016.74222708254,1006.52268772359,1000,997.26257318121,997.485266014806,995.948815998785,992.979763528877,998.207192749866,1005.67069660334,986.038854132368,993.05212234709,988.321720775927,1000,1000.07983075879,1000.29992895152,995.078998719032,994.979293129858,1001.17541690487,990.316205533597,993.889193222388,995.144262456676,992.676940820513,1000,1012.46822903116,1012.76757604862,1007.92113110221,1006.25124314494,1014.96297410718,985.336672231497,1005.50458368273,1007.4664022779,972.596545458976,0.05
"2",1000,992.794554998902,992.830595877346,992.030780137778,990.273037542662,997.883668227881,999.942561746123,988.984769555017,990.006785324889,993.216380541528,1000,992.675019012929,994.316005165839,999.752648072559,995.013469364361,1007.41541978689,960.70835639181,993.453280227075,995.318840297247,983.599605110868,1000,1005.29206190714,1004.9062198246,1004.61020378959,1001.87649266462,1008.95092712814,971.011297878203,998.792537541878,1002.57567146589,972.328661562288,1000,1009.8344926841,1010.9129565516,1015.20587971926,1008.78594249201,1025.50268966057,981.787895613548,1010.582867376,1010.83534913246,1048.30185612266,1000,997.683983548297,998.134857328793,993.307440386727,994.993599772436,995.982906172508,998.259132420091,991.606914043158,996.789451962188,979.361512525975,1000,1003.15293742018,1002.96514422081,1010.52046738906,1009.49566813931,1017.24841081737,1032.23819301848,1009.20614890444,1008.9279056402,998.147426685322,1000,1000.25965206623,999.939338271099,1000.36060799486,995.258779774579,1008.36802123275,995.909090909091,995.692226124992,995.792765496927,1007.9068544069,1000,995.159767829527,993.920175585215,997.275451506205,999.07826137051,1006.29222874565,992.41773962804,1001.00432320737,997.916476366256,1007.64346712586,1000,1005.09337860781,1004.66467168381,1009.3406020993,1005.59552358114,1020.5070604666,1025.14551804424,1008.89437122638,1018.28301100928,1012.63923517047,1000,1010.10706295941,1011.6393146292,1006.11295759324,1004.36941410129,1013.75822570317,992.959326788219,1003.81877818003,1002.64573204887,1016.02640384274,1000,981.971538215542,982.258722462577,983.523893880832,979.940162416299,990.35337612316,961.179429849078,979.858263259565,981.649728617904,979.721597359732,1000,1018.70561168351,1019.10260406693,1019.79927813307,1018.89489180459,1026.07040495164,1029.280970257,1017.63628819514,1024.79614210502,995.154351298426,1000,983.963413416412,984.171674466312,983.647119449131,981.809382828513,986.060632468625,995.353535353535,975.137835163282,982.312395675114,964.88636012618,1000,998.663128279825,998.14297672916,992.870951649817,991.930917327293,996.979250002763,970.498614958449,988.469966425596,990.646399220971,959.049628893197,1000,1021.85836102326,1021.52814557363,1015.33484448775,1012.89682539683,1021.1941216375,1000.41993281075,1011.11419209896,1013.77335401877,1015.92083513153,0.155555555555556
"3",1000,993.465100428978,993.677594987843,1000.07657434933,998.101156568272,1006.84533752294,980,996.360196905497,998.249733044771,979.802164622755,1000,973.566866187282,972.752457106799,981.586805003537,978.401291885345,987.78069210928,954.402250351617,975.818095013489,976.502656056514,958.251874819297,1000,1010.59152677858,1011.54986935237,1010.64122821008,1008.25999031587,1016.77134670658,1011.97827329903,1007.48328877639,1009.14854955446,1018.29147635849,1000,987.535569716645,986.613192813603,993.457647595804,990.126291618829,1000.42949766059,972.266065388952,989.917927722829,990.340034796632,1003.68825661346,1000,975.414910826626,975.082758387954,982.650571386846,983.459425250985,986.017977228747,1024.82014388489,979.68681046818,983.754767021534,961.932531223227,1000,986.494068611735,987.654598553584,996.349442916015,994.315886663974,1003.41897638856,1004.69387755102,993.184901107093,997.199499989688,999.064560277741,1000,994.248481679604,994.593159630388,991.879459814127,992.344086021505,1000.69187407102,984.300341296928,992.674265848999,992.895484935156,992.307653585816,1000,989.368280374205,986.767161645128,994.712328332506,996.984924623116,1001.55424989691,994.842406876791,996.07537123316,995.191601230494,982.815409450845,1000,1000.96342981012,1001.28013085438,1005.06724083938,1002.21061093248,1011.81641034384,992.578902473699,1000.4203165748,1002.47966440839,974.8816350328,1000,1005.63702381191,1005.42745199746,1004.55186953736,1002.08464218402,1013.76314924808,1006.33782621164,1003.69546190414,999.451439719306,1016.67671233666,1000,982.351647912378,983.258338853495,989.613836899992,985.788372825994,1001.05895932855,975.4749078537,987.951046099596,986.310460156068,1002.14056141695,1000,995.709187151622,994.408984210746,995.9563355539,999.396256792111,1001.3685966077,1022.41176470588,997.030496211158,998.472452464364,975.459880020754,1000,987.906455229857,989.316669988271,987.600455342158,985.898606987897,991.769482066215,988.77755511022,982.570268937526,987.031319248931,961.816079087334,1000,1006.77309144672,1007.04589482253,1007.18207382261,1008.14564993712,1009.06681171527,1036.5265941816,1003.6230165881,1006.13915223239,968.662776134403,1000,1005.58771104124,1005.39554424628,999.801574728032,999.971548879026,1006.65840859696,995.383743981875,998.857539105129,1001.81878233614,967.072834043406,0.261111111111111
"4",1000,967.774319847405,967.335226125189,974.559557550271,973.035328046143,978.11327391458,959.886201991465,968.43450772681,974.186688460492,940.864372270537,1000,988.430081787353,988.934038691765,991.568628375775,989.050158259431,997.503042549569,1019.24772259771,987.031194568127,990.417364194514,963.2942064448,1000,1010.34144780269,1010.23706424505,1006.39332596019,1005.66016269412,1014.31772475698,976.173384870237,1005.14936376834,1007.53510023892,995.999904922606,1000,1006.21990369181,1005.41361971176,1006.11762947314,1004.72238122496,1013.71201907415,1014.00924321202,1004.38509487369,1004.57159250799,1002.99807890174,1000,998.065530165639,998.715252436807,993.522937141515,993.296089385475,998.339540858096,1013.17942723553,990.824586906366,994.073314236379,975.18820128337,1000,992.130073505912,992.379438445946,994.384231528055,993.882743046623,1000.97508635847,994.821173104435,992.001749914406,992.206010301121,1001.23342298153,1000,987.829777012691,985.746262614236,989.330222361509,987.903225806452,996.007558589708,1019.02654867257,986.26922147209,986.586121378418,960.356188745738,1000,1019.9569789675,1018.43124972659,1014.64574108623,1015.38069340585,1021.76470753682,1026.84044686336,1014.30042782443,1014.58678000919,1005.97357380222,1000,980.061442081802,979.951013086197,984.412746206751,981.443713555281,996.178759697826,981.528296466533,985.035297554638,979.914360072418,1026.63953951631,1000,995.987158908507,994.228202045203,998.008139607212,998.33362064012,1003.26995612373,1005.14897309806,996.966369934545,1009.23144528355,987.852728435236,1000,977.919884169884,977.819742649121,976.490296073597,973.462209385456,985.379248037654,980.161243881371,974.792819657172,974.602150195788,987.570130466048,1000,998.298127940735,998.497884177626,1006.2626742592,1004.28739964895,1016.87938273095,966.814404432133,1005.37706681006,1006.45038113718,983.074592842243,1000,992.114067229568,991.420264655566,993.012510111732,991.132836923777,1002.79234231976,1016.73469387755,992.356854643652,989.919504291212,1017.53056439563,1000,1008.0758005837,1008.52729494871,1015.75747140367,1014.07601045646,1025.60716490877,1010.33199771036,1015.32824181577,1013.21094859642,985.921015238979,1000,1010.98287787279,1012.37464955925,1003.33660587751,1000.67643742954,1009.34291620957,990.625,999.155738166263,1011.94236048187,986.481720996365,0.366666666666667
"5",1000,998.582013540772,998.924344488662,998.683022163912,997.492020063839,1005.93478976802,1000.8578781813,996.220056471445,995.604387906596,1013.50072622375,1000,1001.58793171894,1000.84754835085,1003.51131521819,1001.61633347512,1012.03303818113,986.372521641999,1001.46487605258,1001.76837019189,991.396999433995,1000,1001.66309335364,1000.12957421853,1004.64829106214,1006.2688713156,1009.56878576593,983.778464998594,1003.75191468123,1005.78624228888,973.390201299265,1000,1006.97350069735,1005.82397380848,1000.09183439265,1000.93365398218,1007.80069026955,1025.74659321542,1001.68372412595,1001.9114525759,1032.72102874172,1000,1000.97900141855,1000.77537478777,992.782289409381,994.865393889535,995.451293363651,978.515625,989.934117301689,995.270017706081,959.890649934063,1000,1019.18993630063,1018.52388979296,1018.04331328681,1017.68723033403,1026.85341045785,994.582518849483,1018.04212114976,1017.63889605655,1016.08928372782,1000,1000.62088165195,1000.74674609895,995.09441476619,997.091862918401,1000.81546490114,965.27739442451,995.173811095681,998.480427377937,999.490661457012,1000,995.377813504823,995.203748688839,1006.40698282292,1002.37069588598,1014.59614569487,991.166380789022,1002.52914200014,1003.37414853322,1017.06934832163,1000,1008.66999454336,1009.15108111094,1014.35482394809,1014.16586838515,1024.48560467364,984.973216802932,1016.42794107664,1014.78007212197,1013.41348482366,1000,1016.73438191399,1018.29868265581,1019.40559981605,1019.41747572816,1027.13785458023,997.041420118343,1019.35091098696,1019.29088736918,1016.82404730589,1000,1002.44449787609,1001.66910978778,1010.80321806006,1008.26279725917,1021.11504791548,1014.21951925862,1010.28526810355,1008.90482723945,1008.4480302905,1000,1005.73330125892,1006.27550480362,1011.7856682853,1007.83447167537,1017.89362740219,993.746462931522,1006.18857977824,1008.40208668822,1011.79769503554,1000,1007.24838594685,1006.99233822307,1006.74396711306,1006.36006444865,1014.00811380199,988.395335924486,1006.5668198422,1010.25852590156,1026.02351464775,1000,1004.04582598942,1002.11042821764,1004.37944121834,1003.6323075163,1015.72089928859,999.174259681093,1004.39451820586,1005.75763961053,1014.96184575601,1000,1007.51639213178,1006.26644898582,1010.00702876562,1008.08640740635,1018.02790431029,991.568296795953,1008.14210002934,1009.10445537455,1001.63312416994,0.472222222222222
"6",1000,966.083656298319,964.296658523012,977.496281995434,981.836734693878,986.884570951048,960.279441117764,983.67024249281,983.492806751314,983.289140612749,1000,981.078486278902,980.957142837917,989.468513405231,988.740425041755,997.259752028957,1021.26710291493,986.533985882714,987.374190062806,967.665056245593,1000,974.984352601506,974.626672886168,982.095216224159,982.38832863495,987.195234978859,936.890243902439,980.380593667342,982.672337837098,971.821897204043,1000,999.540211502709,1001.52479221227,1007.45019535422,1005.54486166576,1017.23360522829,989.259468626342,1008.56802551197,1007.19314710824,993.034284093157,1000,999.540303399756,999.360261802421,1004.17554250716,1004.64916056823,1010.5346812814,959.358728418745,1003.42241942696,1005.74436681792,1023.86774164297,1000,992.016646991736,991.186888874152,992.382871203615,995.182657567242,998.588443353508,993.302804808243,994.063383737605,994.863538945577,995.992311456499,1000,983.279460473283,982.673537400402,980.378108905176,978.138202852525,987.552974955202,989.274447949527,977.007913265624,976.688497181134,978.458670781976,1000,1014.94383591708,1013.6817395128,1016.01912762149,1015.91965992411,1026.93314067718,1056.33343221596,1018.79137793901,1016.12069794326,1027.44320657676,1000,966.084687938993,963.925334614251,968.241238036735,970.620427443977,974.778561298893,997.57252812315,968.786175913645,971.355422758746,953.115212245012,1000,987.553519864582,987.265468174982,986.9168383846,986.641275616065,992.893114143994,1042.43243243243,984.695189754684,987.980238003476,1007.71846996664,1000,978.718263635815,979.307651907983,988.467605271703,986.947820285988,993.49464430724,997.274325908558,984.59463995324,988.159982388743,976.256431312087,1000,1004.98488518748,1005.63917770644,1010.08992191116,1009.50903501968,1020.38988758055,990.975747320925,1012.71902858899,1010.8431950377,1012.43345301966,1000,987.09626030507,987.653829901848,992.245976501461,990.692362598144,999.595016549763,960.127282789153,990.586775428172,994.512012581806,965.119102537961,1000,971.428571428571,973.002128950669,985.652520624801,986.339744700514,990.027247911644,1031.18961352657,982.058989291753,987.191438738502,958.306896898835,1000,995.293882046661,997.17160549107,995.163445846841,994.938084479652,1001.48259088316,1022.03290246768,992.761411952707,993.746099440416,972.750067862437,0.577777777777778
"7",1000,1009.83842585186,1009.11165717708,1008.86170143767,1006.95037885262,1019.93673990091,1017.85200115174,1010.3772074908,1007.90246854059,1016.6697996806,1000,989.964686870299,991.931350248706,996.121594137583,991.210547343188,1003.67600157846,975.126333520494,990.571687685016,990.985801169341,976.481582518717,1000,1012.67343383987,1012.59156644181,1003.62742330304,1005.08132966191,1013.84462769112,1000.16949152542,1008.83674810709,1003.5000567886,1005.84796642004,1000,1020.75535896563,1021.73092429978,1021.9643622901,1020.87503574492,1033.75204048316,1024.68427095293,1024.05721716515,1019.71831998226,1044.86122853355,1000,1026.23395263536,1027.24261763157,1011.83005108318,1010.96928040398,1020.0501203712,1014.24148606811,1011.53494917436,1009.41290390484,997.725713994379,1000,1005.6843025798,1006.45988327852,1009.17350510053,1005.39313085439,1010.91062991645,1000.28240609997,999.510873654903,1004.99184834333,971.7378128033,1000,1005.35229269851,1002.52397507885,1010.48229109332,1013.25588751186,1015.21458921972,1002.50355618777,1009.59031532865,1013.27731022107,996.596859323791,1000,996.77046369762,997.479340577557,1004.24533695318,1002.23354905217,1011.91334764752,964.187327823691,1001.07162333774,1004.00660739128,981.103962449407,1000,1001.13765642776,1003.11017203194,1001.64825124458,1001.14051094891,1009.37327368044,977.777777777778,1000.31148151243,1000.80334607274,989.873965576497,1000,1003.14110824742,1001.63615438337,1002.01932756854,1003.30849564142,1006.67347605717,1019.70760233918,1001.3706129856,1005.39368837455,983.775266583022,1000,991.884580703336,989.986587134026,994.178930635991,994.318181818182,1001.92482056573,1003.1847133758,995.764051337169,993.872956147624,980.693692558916,1000,986.378864169793,983.701343115377,991.385120913767,991.559115003457,1003.09702254125,983.11910882605,993.490074432137,992.36936303547,1008.38328762842,1000,982.852782909003,984.820951596293,981.879667725161,978.440890919475,985.235499394287,979,974.07027671385,978.95119528372,959.39400580731,1000,1007.11701324003,1005.10520466351,1006.47727621716,1005.2157151766,1013.14022885187,1010.88939566705,1004.73913955057,1006.17124325802,1001.0255724677,1000,989.367453595242,990.847507429689,987.233382042248,987.494646680942,994.486723282012,1004.55997676445,987.966651686078,988.745837153875,980.834010497164,0.683333333333333
"8",1000,978.399744470175,975.776341926228,987.19630464483,986.79744578036,996.592775038872,984.136546184739,987.782405896693,988.459658070576,1006.86052575834,1000,1000.93433791225,1000.55789392447,1000.03491437654,1000.90875528924,1011.18981823418,1026.35410599883,1004.19971735959,1000.04266764254,1018.50857270496,1000,997.68495218923,996.648104866702,1002.22172544204,1001.06766700332,1013.45740110565,990.068493150685,1004.37161634,1000.28319708674,1043.42927728143,1000,1007.23316435913,1006.74943248605,1006.53245803475,1006.32006405857,1013.00635840356,1010.59735784032,1005.20853170825,1005.99048415399,993.711521640149,1000,1029.39125236624,1030.16506117549,1022.05108939243,1022.9702970297,1032.37547759987,1025.87234042553,1026.322660723,1021.62772116399,1023.76551206609,1000,993.610795963456,995.263043317239,992.36779524203,989.690721649484,996.155923558268,996.691386195094,986.117669634777,989.19936517443,973.703066424678,1000,1003.85714571217,1006.76013919861,1006.73420755684,1002.05192510473,1014.71633470217,1028.09941520468,1001.8996419175,1003.7872325948,992.566158610819,1000,1008.09757072878,1007.75789709771,1011.51612859124,1010.07383664358,1019.56468488316,1006.3872255489,1010.56935554991,1008.64876277242,1017.84903652966,1000,966.343753120943,966.890206277691,967.413600139523,966.136992554132,970.368603664411,954.778686213702,962.016638670421,966.629191564462,958.12832330085,1000,1015.51593474532,1015.45528689691,1012.58613752341,1014.14060944035,1019.13601868296,1008.60215053763,1014.53895460704,1015.69568213412,982.208605690938,1000,1016.79591754731,1016.04051155126,1016.48794687764,1015.44943820225,1023.09407977369,1022.12925562608,1013.66353706876,1016.84808188387,989.796339176591,1000,1003.28354622993,1006.48981405591,1001.64056578579,1000.14256386861,1009.45354416049,1016.13557358053,1000.4639568292,1000.46218541253,1005.31292468792,1000,983.316078681214,984.605833930558,990.847304596627,989.524600017173,994.098601089477,1022.56728778468,985.777747363979,991.285448670257,969.635939664287,1000,989.116902935625,990.529396212978,986.309345437634,985.171852232793,993.057344556042,1018.36975782634,985.774565746892,984.08978945841,1001.65012454465,1000,995.115506265764,996.390525748574,993.553824771476,992.045843311666,997.65352157702,990.239043824701,989.752711151227,992.129997218106,976.449209097861,0.788888888888889
"9",1000,993.287245766957,993.800374093653,988.743443548382,988.659999430151,997.804859417439,975.787401574803,988.151334849618,992.323971875872,966.46112687275,1000,999.560017599296,999.86573347549,1010.64723537603,1009.0271969544,1019.97288954951,1027.79083431257,1008.78668406959,1008.49143600123,991.005737199171,1000,990.069214565152,989.780350422468,987.580856205985,988.044504190144,995.253055802603,953.491581562241,986.485148703343,988.491597434422,971.769929336454,1000,989.539665428994,988.262236667132,988.81284965093,988.716341359168,993.173671612736,983.531746031746,985.485211615618,989.38853429955,985.532815060595,1000,1005.77180403827,1005.98216596253,998.723141604238,998.838296546057,1006.95331792195,1072.46729540615,999.002471151012,998.224599461481,1013.46068902213,1000,996.496536348435,996.203025171978,1003.62370395106,1002.51759455284,1010.69794437864,993.535582648143,1001.63690447833,1000.59707397901,984.067263765867,1000,997.953943673273,997.961197954681,993.411318351683,993.694002168578,1002.22285338187,1022.16025829175,994.566179704472,995.263933496878,1015.68057042588,1000,997.319791225843,996.906157212468,993.359748272204,995.2597104114,1001.07434147297,998.069720541631,995.328337968603,995.422464070294,977.241980203152,1000,1009.64322079582,1011.24618327306,1027.35091044532,1026.32570815575,1038.77938042468,1050.41543026706,1028.15003282041,1026.37556576926,1038.48627741267,1000,988.244670253038,989.987554945572,1003.93085128244,999.510608285114,1011.22552992077,984.685195689166,998.573466476462,1001.49425356745,1006.64120954087,1000,980.939004815409,979.213528936439,976.476067297544,977.436951989261,981.98299923243,964.028169014084,975.33472537035,976.956759345692,968.830185079955,1000,991.061564728332,991.620565161296,996.085453888302,997.084211437975,1009.71681719191,973.175542406312,1001.59111604321,997.989279165589,994.679099224507,1000,984.566045299659,982.829931077453,991.417333923659,993.240510716968,1002.29284883206,1024.55303933254,995.631468100837,993.253265094222,1017.52724605536,1000,1015.8723796545,1012.73259863538,1011.98597010773,1012.75830574266,1023.92426522156,1011.19977201482,1016.31077156327,1015.91479705439,1002.90625134728,1000,1007.8400861811,1008.01123480137,1013.34893352851,1009.85179474,1023.72719882565,1046.89165186501,1012.06557076789,1012.28850008601,1024.42213884525,0.894444444444444
"10",1000,994.75918139609,995.830690730475,996.876778121027,994.054561488351,1001.39945187801,1001.83486238532,990.625944965225,995.500280062751,962.497500536105,1000,1004.73801560758,1002.40154116768,995.512356901135,995.716017023195,1000.95433283586,954.837837837838,995.319546153745,994.978534739766,991.386432497389,1000,1031.5254982708,1032.14865496123,1022.56747643056,1021.34879117772,1029.53822205345,1014.03705783268,1019.20077954375,1020.37008081726,1006.10806378141,1000,1017.32076299057,1015.23692460502,1020.34921076832,1020.3044235657,1029.75576697053,1000.50406048726,1022.35982899624,1020.56913074865,1018.32977678803,1000,996.260790007558,998.59036324277,997.213152193832,993.623894808433,1006.80321870057,1004.38269836723,996.287210767089,995.27490506492,1010.44521233304,1000,977.767152761176,975.715339946651,986.912083320309,987.553537037569,993.40971298136,974.914869466515,987.211119965672,988.084881414356,985.315876149944,1000,994.207139850468,995.394183843788,1010.21349683773,1005.50246162757,1014.42438885335,972.276673200784,1002.70120928692,1005.68868451211,995.00290690853,1000,1003.10403524582,1004.91397298718,1014.1159350529,1012.21131639723,1019.28694563441,1003.23319027182,1011.04577286769,1013.17114926143,1040.31778513132,1000,1026.41068514676,1025.74557428474,1025.35938920784,1024.3264977885,1031.68853908944,999.2995236761,1023.91675072108,1026.02728232553,1023.0945803391,1000,1029.10768251948,1029.34405692919,1035.25716371552,1033.54632587859,1047.14754698058,1047.47036715814,1037.44681338442,1033.30619035852,1072.23146246959,1000,1000.09947279419,996.663302742462,998.85287807724,999.829521238812,1006.14328581205,1010.01722158439,998.409233632698,1001.4588617225,990.138355919524,1000,1005.43916196616,1005.38814866359,1009.14964230807,1011.23042635098,1016.91125336147,1020.05839416058,1011.87867226102,1012.08127297613,1021.13482071911,1000,1010.12723967801,1010.46568956654,1013.31750985604,1012.75999198924,1023.31893494327,969.304490690033,1015.62694260876,1011.17150338727,1004.70761817502,1000,1019.69268986518,1021.69285771254,1015.15243869295,1011.49751596877,1022.33602698496,1006.78157671659,1011.07462031495,1012.07867933453,1000.00054281921,1000,1009.56727112606,1009.86682588672,1021.5395518299,1019.49008171397,1028.01266526386,979.68923418424,1018.31983572137,1019.62442083779,1024.57063930901,1
