"Nh_real_1","Nh_basic_sum_1","Nh_basic_mean_1","Nh_PIMLE_1","Nh_MLE_1","Nh_MoS_1","Nh_GNSUM_1","Nh_MLE_mod_1","Nh_TEO_1","Nh_Zheng_1","Nh_real_2","Nh_basic_sum_2","Nh_basic_mean_2","Nh_PIMLE_2","Nh_MLE_2","Nh_MoS_2","Nh_GNSUM_2","Nh_MLE_mod_2","Nh_TEO_2","Nh_Zheng_2","Nh_real_3","Nh_basic_sum_3","Nh_basic_mean_3","Nh_PIMLE_3","Nh_MLE_3","Nh_MoS_3","Nh_GNSUM_3","Nh_MLE_mod_3","Nh_TEO_3","Nh_Zheng_3","Nh_real_4","Nh_basic_sum_4","Nh_basic_mean_4","Nh_PIMLE_4","Nh_MLE_4","Nh_MoS_4","Nh_GNSUM_4","Nh_MLE_mod_4","Nh_TEO_4","Nh_Zheng_4","Nh_real_5","Nh_basic_sum_5","Nh_basic_mean_5","Nh_PIMLE_5","Nh_MLE_5","Nh_MoS_5","Nh_GNSUM_5","Nh_MLE_mod_5","Nh_TEO_5","Nh_Zheng_5","Nh_real_6","Nh_basic_sum_6","Nh_basic_mean_6","Nh_PIMLE_6","Nh_MLE_6","Nh_MoS_6","Nh_GNSUM_6","Nh_MLE_mod_6","Nh_TEO_6","Nh_Zheng_6","Nh_real_7","Nh_basic_sum_7","Nh_basic_mean_7","Nh_PIMLE_7","Nh_MLE_7","Nh_MoS_7","Nh_GNSUM_7","Nh_MLE_mod_7","Nh_TEO_7","Nh_Zheng_7","Nh_real_8","Nh_basic_sum_8","Nh_basic_mean_8","Nh_PIMLE_8","Nh_MLE_8","Nh_MoS_8","Nh_GNSUM_8","Nh_MLE_mod_8","Nh_TEO_8","Nh_Zheng_8","Nh_real_9","Nh_basic_sum_9","Nh_basic_mean_9","Nh_PIMLE_9","Nh_MLE_9","Nh_MoS_9","Nh_GNSUM_9","Nh_MLE_mod_9","Nh_TEO_9","Nh_Zheng_9","Nh_real_10","Nh_basic_sum_10","Nh_basic_mean_10","Nh_PIMLE_10","Nh_MLE_10","Nh_MoS_10","Nh_GNSUM_10","Nh_MLE_mod_10","Nh_TEO_10","Nh_Zheng_10","Nh_real_11","Nh_basic_sum_11","Nh_basic_mean_11","Nh_PIMLE_11","Nh_MLE_11","Nh_MoS_11","Nh_GNSUM_11","Nh_MLE_mod_11","Nh_TEO_11","Nh_Zheng_11","Nh_real_12","Nh_basic_sum_12","Nh_basic_mean_12","Nh_PIMLE_12","Nh_MLE_12","Nh_MoS_12","Nh_GNSUM_12","Nh_MLE_mod_12","Nh_TEO_12","Nh_Zheng_12","Nh_real_13","Nh_basic_sum_13","Nh_basic_mean_13","Nh_PIMLE_13","Nh_MLE_13","Nh_MoS_13","Nh_GNSUM_13","Nh_MLE_mod_13","Nh_TEO_13","Nh_Zheng_13","Nh_real_14","Nh_basic_sum_14","Nh_basic_mean_14","Nh_PIMLE_14","Nh_MLE_14","Nh_MoS_14","Nh_GNSUM_14","Nh_MLE_mod_14","Nh_TEO_14","Nh_Zheng_14","Nh_real_15","Nh_basic_sum_15","Nh_basic_mean_15","Nh_PIMLE_15","Nh_MLE_15","Nh_MoS_15","Nh_GNSUM_15","Nh_MLE_mod_15","Nh_TEO_15","Nh_Zheng_15","data"
1000,988.857938718663,991.386391386391,953.73581973582,985.552407932011,1032.20997837128,985.552407932011,980.220894849543,993.220528623295,969.327661508621,1000,975.316074653823,973.887334887335,NA,958.039988735567,NA,912.064343163539,947.526737967915,957.924837979446,855.497579522317,1000,1041.45804125776,1039.7099012099,1045.93543123543,1055.68445475638,1166.7532887887,898.765432098765,1067.82445435344,1057.62199340199,1094.02622695989,1000,1061.45251396648,1064.12099012099,NA,1060.06262453743,NA,1057.95454545455,1064.48662245598,1067.3487125622,1049.26347385474,1000,910.375454178442,917.989676989677,NA,926.349765258216,NA,925.806451612903,917.572516421554,928.007959600298,870.342901529826,1000,973.433782712133,979.027805527806,956.034108048814,965.992130410343,1053.14464691673,1051.07033639144,966.390492614531,970.596465610243,960.831155861334,1000,979.79797979798,991.026140526141,NA,976.978417266187,NA,950.980392156863,988.642981945253,973.503382708323,1032.99550322634,1000,993.550987505038,990.315462315462,NA,989.392201834862,NA,969.38202247191,985.981219405345,991.548176901924,975.607719840348,1000,1022.20444088818,1016.04184704185,1054.52987567988,1062.37006237006,1154.82582711707,1058.28402366864,1063.31747919144,1063.49289828394,1074.79954123703,1000,1013.85264003212,1020.21112221112,1002.47091274738,1003.69108461102,1101.21831572584,1039.70588235294,1004.31842718336,1002.28713504914,986.778933881726,1000,991.171749598716,988.502664002664,1015.60135975136,1001.44801621778,1120.5342939403,963.231197771588,996.790745046794,1000.52685657844,977.516739337248,1000,1042.5489009881,1043.49589299589,1093.97364596188,1057.25971370143,1232.37925335067,975.471698113208,1062.84875183554,1061.01109411493,1062.04384630711,1000,1074.26528991263,1075.41203241203,NA,1078.30296127563,NA,986.197916666667,1071.00435528573,1081.78069740418,982.801929883453,1000,1019.27279952315,1018.59607059607,NA,1030.41606886657,NA,1046.9387755102,1034.27419354839,1036.69720953512,999.247388850305,1000,1071.71314741036,1071.52047952048,1049.78045843046,1058.45980888139,1157.40801633332,1060.84507042254,1060.54632497888,1059.70945508863,1017.45965404449,5
1000,1019.31129304418,1020.1281573022,995.160744697078,1004.92914356131,1013.73574154867,1018.46565566459,1000.74798249253,1004.11946209843,965.96528694952,1000,1018.32099385117,1019.69669919466,1012.88009102984,1009.41803642825,1032.31441304087,1008.07453416149,1003.06661800888,1012.32329601709,962.550418595669,1000,1020.26773426748,1020.22758027624,1014.24567254923,1018.10237203496,1045.24621440284,952.210175145955,1020.32244226782,1019.52416252439,1031.84622517482,1000,1040.20541082164,1041.05010863106,1035.85494277778,1032.50155403605,1071.1740940234,1012.80487804878,1040.37915483548,1032.49380456826,1092.04593831851,1000,972.63868065967,972.243656176613,965.452869993916,972.256913470116,987.433294537133,988.123300090662,973.69878678507,974.017730272012,959.058487302656,1000,974.464889222681,974.118230702739,967.518433305895,972.083481983589,992.280027714567,998.076923076923,975.051888255362,976.343977035907,996.67898402962,1000,963.735097684289,962.974227111951,962.354513516181,960.028424231657,985.087285744492,960.711111111111,959.772666725868,959.85533690847,1009.42823578318,1000,993.621810905453,992.816376243464,980.219437861819,982.250088308018,1006.77411810443,984.336283185841,982.886597938144,983.189976551102,953.386094242827,1000,964.35015242954,967.654094317881,970.590774709385,966.248107578591,994.477536486758,975.719424460432,964.518748110966,972.074475554885,941.293212181011,1000,1009.31191800512,1010.25108657333,999.417004978353,1003.90729064914,1017.84500657959,971.219931271478,999.428308736857,1004.8414598041,991.306679118286,1000,983.760149906309,984.079506865542,991.032491002962,985.254691689008,1017.15840558286,1001.36239782016,984.181678598847,986.485193562446,993.142271482177,1000,1037.18567755691,1038.0335553956,1048.26211974374,1038.19942611191,1085.32022148866,1042.12421242124,1047.89660415611,1040.45078736869,1041.60445257726,1000,998.43603378167,996.526827508811,986.341825505486,989.197804143793,1004.71399693205,986.925795053004,982.464780062261,988.122173519104,952.034253336144,1000,1021.40138516254,1019.81867884021,1021.87275429648,1019.84692061232,1053.62064810127,982.761578044597,1023.44177959845,1021.50571614079,1002.65247030053,1000,1041.27696720289,1038.61875021351,1030.63727392022,1033.87282214557,1061.77773287908,978.242677824268,1036.22503250207,1033.48170415929,1033.6938654634,16
1000,1013.24452610626,1015.15012818079,1017.09905413175,1016.17856751124,1035.43445687705,1007.01086956522,1016.9556642676,1018.33357242342,1006.39474643616,1000,1004.32668376919,1006.45072868693,1008.93811413297,1000.38138825324,1024.06260461692,996.796959826276,1003.1908034924,1000.24850578293,1004.28365398262,1000,1039.56018607512,1039.2097380219,1029.73857024437,1026.01908065915,1051.79040884865,1006.8085106383,1030.76090863215,1027.36296848349,1025.65502067855,1000,1012.4388647129,1012.7513248297,1004.32244499364,1005.68337067599,1020.72847679499,1024.09571508069,1005.88125977022,1003.81402380134,1004.40261151488,1000,978.824795357596,979.085585659471,971.996066744952,977.252795439597,985.232787526786,984.483710657095,976.599730502514,978.7111464513,940.848850380674,1000,996.578107578146,996.64002501943,1005.61816795439,1006.88124306326,1026.35871600156,1005.76496674058,1010.74773643906,1006.83264177892,1032.99836109629,1000,1015.52890528905,1017.72819805959,1009.60683989432,1009.82854646718,1027.13009601635,1008.39694656489,1014.75994513032,1009.60750731569,1044.81292905338,1000,1003.94004944376,1006.08477962739,1006.53598937925,1004.13952974942,1021.48068197777,1024.38063063063,1003.19085973084,1005.98249023967,994.264598294935,1000,1001.22708796687,999.798733470845,998.583690526321,1000.32838925073,1015.43737094371,1030.27057497182,1001.24537094524,998.559369561865,980.312292513824,1000,1001.88020413645,1001.64081287378,999.945582839799,1000.16416766991,1016.12331822598,966.014799154334,1001.1795553478,1000.71739910411,1022.22503618712,1000,973.509169902726,973.326074839022,971.963980768,973.257921036736,990.892313288492,959.090909090909,975.804912424941,975.493002685013,1009.06923453971,1000,1013.19383005731,1015.98586778688,1025.65570025234,1018.78660625483,1041.57808306532,1007.54098360656,1016.58469885098,1020.55146442837,1005.9098372527,1000,972.564734895191,972.8786101832,977.404877273702,975.055187637969,986.886999892236,937.791932059448,968.2581437152,975.658200977003,954.352535073531,1000,1005.26053066083,1006.70297768987,998.709794858215,998.746525696223,1012.94580037863,999.236641221374,998.271391529819,998.917436102214,1006.56764034025,1000,1008.31600831601,1010.89264259828,1013.45773570179,1012.25774391254,1032.30572189404,980.898876404494,1014.9589210975,1012.80248795158,1000.7638942583,26
1000,986.052022187517,985.709038897608,981.049637836325,984.786784479447,991.037951510468,992.411924119241,982.44672696612,985.463742426557,977.746729764582,1000,985.547810641333,985.107950974645,990.7478554811,985.695608705683,1000.93278589183,948.704663212435,986.621301228562,987.414432973521,978.895684861157,1000,1008.82043535727,1007.87164397993,1002.24259606173,1002.22035066228,1015.42089355698,1000.76452599388,1004.32214009872,1004.55457065031,1015.27071773915,1000,1008.24486716603,1007.84398232812,1017.161581231,1013.18995861215,1028.11769326726,967.9970436068,1013.73630626493,1013.59702554308,1016.47994388374,1000,995.717633116971,995.562677239482,988.281470027887,991.760557982678,997.311443508815,1008.92787524366,989.727546696446,993.853190327667,969.767616148893,1000,997.006553221326,996.940881948127,997.639932640321,996.95662223592,1011.2462584057,986.994660564455,996.920777433074,996.360572666852,1020.49323726203,1000,1003.53967953741,1003.42596918036,996.816700309612,994.415544675643,1009.31515098551,1011.5953307393,995.52998179827,996.163753289235,1012.97509003403,1000,993.849405261874,994.442867289676,992.248579785043,992.270830112846,1005.18905281892,972.575757575758,995.533360215888,992.153031905977,990.28260362442,1000,1026.05556004634,1025.93736717645,1014.87041108859,1017.67647844844,1026.67867417953,1025.23076923077,1019.40707955577,1019.26636352836,1007.79658800428,1000,1015.8275713051,1016.4037782012,1018.12235230116,1014.76256552575,1030.17862027926,1002.93333333333,1016.25106153015,1014.41306519916,1069.11227623638,1000,984.277582000542,982.896456568329,981.947005259331,982.717290442314,994.25496778969,976.825518831668,984.430070878036,982.530112796907,986.620112388886,1000,998.863082670132,999.526596460197,1001.75948441215,1003.1067961165,1014.16392683478,983.625285605484,1004.97494371414,1002.23070228854,998.361134644293,1000,1014.53197304684,1014.6429843314,1007.35004239187,1005.86431582982,1015.25670153626,998.972211648268,1001.99306626754,1005.66516119992,991.124685722841,1000,993.156221371989,993.270464257295,994.921611443175,995.793292424067,1003.19142192135,1006.31825273011,993.895846761871,997.361565474739,974.651951309026,1000,1015.55747623163,1016.03197408077,1010.93604739307,1008.81563817555,1023.28803983304,977.348681767545,1009.3417803071,1008.5189282965,1003.14436554192,37
1000,997.202322919758,997.661665487778,996.062379554382,997.093639308528,1006.4503709313,1011.20663186982,998.742537607627,996.872869826999,1019.48171066015,1000,992.486644105315,992.035867447928,999.572569321523,994.818810764683,1009.13924461323,986.132930513595,996.205338976154,994.683426410727,992.200454630456,1000,1022.8363078104,1022.86040387762,1023.3077738979,1020.85550117046,1029.42292917332,1019.70847251746,1018.58255678509,1023.12343030514,1013.19467444812,1000,1022.0906205398,1021.30737982034,1027.34163391772,1025.96529814272,1037.28133921935,994.256956779159,1028.8210391748,1025.71187408025,1031.00752350111,1000,997.129186602871,997.118425540615,992.539703780356,992.951355275895,995.858884580031,1016.82156133829,988.450064043622,991.674433741932,959.296432919332,1000,991.285866099894,990.766615929725,997.085101733054,994.910863934176,1006.9607382374,992.642140468227,996.524414563273,995.393939023466,1020.66316276083,1000,994.007378814698,993.96556677531,993.496089487541,990.888936131442,1001.9926500227,991.400790033425,991.57956159421,989.806574159383,996.818093773041,1000,985.478940217391,985.337248005514,988.172633362399,985.74202159932,995.99805229044,967.371241440905,985.684211377806,986.309003239492,988.436669379452,1000,999.574196295508,998.787908617349,998.921121382663,998.480935743582,1010.10485488786,1019.3858560794,1001.12098744372,1000.19190866082,977.047664859067,1000,1004.4690359651,1003.58387054868,1003.51023889056,1002.73141122914,1010.21920994219,995.7805907173,1001.69171906549,1001.16765505912,1005.55720496578,1000,983.027776596197,982.925516650232,990.435529209432,986.462589182267,1003.23704417187,986.101798232246,988.19605503485,987.727200275093,990.817694566857,1000,1007.97957229492,1008.75679538024,1012.84328009102,1010.63700091436,1024.01062468278,1001.4799154334,1012.19596574629,1010.44394156559,1010.00222351923,1000,995.615715319457,996.259720700624,998.339020450603,995.833713468966,1002.41294448608,1018.85500933416,990.959729336596,997.964208760841,992.383976146505,1000,976.371594917343,975.7785272661,976.152251165816,975.820641951338,982.100101817757,972.928009679371,973.892278904905,977.123898343807,976.471122337344,1000,1000.08507742045,999.537479605072,1001.95428076102,999.605187232362,1010.74948611379,965.503080082136,998.826599769366,999.890705989952,963.137435928796,47
1000,994.461834818204,993.849354313146,991.606582582574,991.426611796982,995.296930413156,984.050571359105,989.747293360439,993.369421828795,974.274614786652,1000,989.616517142218,989.834008291056,994.264289288772,989.716338229144,1001.51273206568,963.799712505989,989.328528520651,990.80540993626,977.915303516618,1000,1017.19791414857,1017.31155454862,1021.4357671143,1017.74519966435,1027.99315157778,1008.73287671233,1018.63684420277,1019.219917064,1008.05550050196,1000,1018.48495831823,1019.29426244204,1027.17901810587,1022.12159453641,1036.63474879632,978.838862559242,1025.08255520776,1022.00937239716,1031.4200781944,1000,996.688056303043,997.125011769156,994.460338780911,995.495828103079,998.834428630451,993.515106853353,994.146776302637,996.023341922693,1001.2998809983,1000,980.520712917752,981.397718149304,988.239757407942,983.509691455696,993.560343188348,969.795221843003,981.934957289289,983.882168854313,984.496755851237,1000,1002.56715080719,1002.86247763942,1002.40644747582,999.901809166114,1011.46295293169,997.135862913097,1001.44727525438,999.813909368431,1008.9819326093,1000,991.95941748913,992.376376590368,994.114551790169,991.084841768255,1003.03850011923,996.360485268631,993.121386712645,990.955386603305,1001.40460884857,1000,1004.86559232548,1004.93839725046,1004.77882871721,1003.8165119543,1014.41455750032,1021.24248496994,1007.38671182599,1006.11638606167,1016.80568171138,1000,1004.35473837008,1004.04948208998,1000.64069496953,1000.12291354261,1008.43431124176,986.757215619694,1001.47860292537,999.924360675658,1017.17576796087,1000,999.483115093039,1000.22278823194,1002.31672933169,998.205506391347,1008.70396883772,991.623931623932,997.505846440058,999.608478668307,998.648310252876,1000,996.56831468037,996.371304833556,998.00635327441,997.066942719117,1003.83636960967,1012.59073842303,997.065304371974,997.815040978448,963.228026950282,1000,995.480576830194,995.626559846923,1000.0297945252,996.718480138169,1000.75429181823,993.28743545611,989.456444354454,996.802980649696,998.182783414263,1000,1010.27869757174,1010.78654581187,1008.52394743709,1006.97411718481,1013.58602527558,993.843916626272,1005.97280509226,1008.39880412508,999.655961616471,1000,1010.98408428603,1011.59994176434,1007.21458924456,1006.1534689875,1012.42232601405,997.351154313487,1004.69039936939,1005.84457861036,988.142749898053,58
1000,987.317906644474,987.871516117744,995.228807042312,993.878415589917,1001.19038322591,980.175475245456,993.710025837604,991.971931614554,983.996153013669,1000,970.796694409317,970.795093085476,975.540271854647,972.005468503523,981.976258136034,940.45584045584,972.072256515679,980.347941138245,977.218114213477,1000,1019.38748492248,1019.19670978911,1026.12093811316,1022.92136726905,1034.38566477906,1023.63367799114,1024.83750343303,1019.77384542523,1021.65792560152,1000,1020.41417070191,1021.03022902344,1025.01175977513,1021.10334960444,1030.92691201137,994.283958205286,1021.7224711153,1022.97734725644,1029.36641993541,1000,977.43917714151,977.999853121195,978.023316447468,977.124458100088,978.105032612808,997.657928663515,972.482867244182,978.379415047963,948.117408291304,1000,986.551052910989,986.661358380232,997.053150406181,994.161978558539,1003.10043801733,999.57310565635,993.858156088575,993.468536822712,999.701315508774,1000,987.627043747238,987.497871547107,993.30904610752,989.50098033015,997.038836633169,995.01801992792,988.407681227379,990.840864879166,974.062821813729,1000,1000.92460777551,1000.81014819927,1004.59986000619,1003.06761356474,1015.03115203806,993.341656263005,1007.96689375598,1005.62205567368,1018.91697405056,1000,1006.8161408571,1006.07532916104,1007.08637918586,1004.61670828699,1016.08468934862,1037.33477789816,1007.10631279557,1006.06672133726,1001.58589354428,1000,995.760840766581,995.382275977432,998.414738822232,996.339077194976,1003.79037676069,996.108540176693,995.890675998519,994.750431855043,1016.11008189786,1000,992.134088068808,992.43223386916,994.837909177228,991.873674485018,1000.1143255589,993.814432989691,991.607152603714,991.203802800196,985.910853881569,1000,992.227941068031,992.553248425519,1000.57314234047,997.226162999979,1004.71405553408,996.740740740741,996.017003517726,998.802215714322,972.590431644673,1000,996.232302122274,996.356492414377,1003.24394376857,998.98800362632,1006.19276717014,993.979441997063,995.042601982959,999.584962276803,1026.08395464272,1000,979.049806398422,979.374967808632,980.562246578461,979.381443298969,984.465483138823,973.849372384937,977.433294464641,978.561668362497,971.705047591916,1000,1015.92337975204,1015.7252564348,1013.40200440189,1010.05633215105,1021.87955117579,1016.20486985726,1012.49409176277,1009.48876091147,1003.2350798745,68
1000,990.435598853287,989.983675801581,992.15944539515,990.126990453072,996.005571456317,961.069104976262,989.347952796479,989.559087032977,969.466037555938,1000,989.708448175589,989.463161675802,994.222392992092,990.617373226069,1001.66007980174,966.760762173606,992.646392819575,988.542014337964,985.974038690601,1000,1017.69799473364,1017.93355201949,1016.84242861956,1013.41665466071,1021.7600619071,1000.05331437711,1012.9836932781,1015.77256632401,1011.27768594004,1000,1006.25987986089,1006.15732859438,1011.27879167435,1007.1605518688,1018.72077601649,998.906025824964,1009.96321516169,1006.07225374425,1019.53119707183,1000,988.849467815509,988.77070157136,985.878557384114,986.207394569613,989.552559366475,1008.26873385013,985.737588959624,991.93333306252,983.291356022821,1000,989.066548694938,989.228467426022,994.669395025566,992.498505136893,999.853254537949,995.728049445555,992.828314563294,992.190150912994,996.677060954213,1000,999.342454667307,999.100470680274,993.99521498749,991.984650695739,999.883562366198,991.238129367497,993.146955086585,991.924605656409,995.191174482083,1000,1011.92732418568,1012.3762592652,1016.05304100084,1012.16848110636,1024.85242347342,996.498400284394,1015.88312110336,1012.92068594157,1030.75357662775,1000,1014.1001949219,1014.20508855856,1015.78624544895,1012.62074568927,1027.14952591893,1028.30949761643,1018.58309359835,1013.26044370132,1034.07476670952,1000,1005.17191234304,1004.9401731925,1006.7851040203,1005.27542411158,1014.74685357852,988.505951323503,1008.17025635327,1006.50100599418,1037.50501697356,1000,990.838011480998,990.469114810853,989.091086268375,986.18018018018,991.798702229937,998.412987960598,984.465495533305,990.76298379333,968.30722617144,1000,989.068326143117,988.859613717525,992.30601836816,991.326530612245,996.17932371122,970.806566738044,989.696272903235,1001.21327289135,963.266725631009,1000,988.255224465543,988.713113265177,997.677405450263,993.878959604766,1001.25703644459,984.508816120907,991.164131954759,996.093062131091,999.6884072146,1000,984.289755506163,984.451518577136,989.278471357332,987.957916085689,991.11043889404,963.581773225009,985.004134424773,990.424687023812,969.56870977885,1000,1012.43137502366,1012.15398669158,1009.9463458683,1008.09651185753,1015.17838854386,1018.02030456853,1007.55387292986,1015.91667676535,964.670833496935,79
1000,990.360905626541,990.12475255051,998.23855168774,995.814013395157,999.964314989594,985.061315496098,993.166082186854,995.179883012433,979.590838172055,1000,993.103293093167,993.507120554413,999.340819039139,996.259331516744,1006.11398441015,973.361688720857,998.253015486985,1003.68335870386,1000.12084561082,1000,1010.70942946723,1010.62789340828,1014.39839694847,1011.5847486222,1019.42488328168,1012.34925229137,1012.20385344229,1013.41458557539,1017.86079861791,1000,1012.76634001618,1013.18180297054,1014.67868924578,1011.30188044053,1022.48626193777,1011.61000641437,1015.12398059565,1013.72502847639,1028.53390177238,1000,991.62859779013,991.290269154572,989.298488994295,990.399589012506,991.507912134599,1010.49959049959,989.281487634583,991.509819309977,976.057007245523,1000,991.195619173985,991.377421440156,997.032163876953,994.071496463841,999.72517025925,976.96326789107,992.468359927472,994.68206921888,992.134261398333,1000,992.240215924426,992.129938921111,991.13024399628,988.745517418033,993.847228324632,996.949152542373,986.360045399084,989.235664661726,970.569215782877,1000,992.683364754466,992.513198891781,1004.90397041327,1001.50414853871,1012.54829239564,975.303197353914,1004.71621577769,1001.83758995729,1015.53475575716,1000,997.896441949672,997.856016827798,1002.41904123213,1000.37052550182,1009.96985786154,1009.70731707317,1003.06695943494,1012.89682973225,1006.37844565196,1000,992.396463680741,992.094732533548,997.678033556188,996.65956622773,1004.18084221992,985.338225909381,998.928196728736,997.03466687736,1021.35315564021,1000,993.473287579061,993.448841947504,992.476400612573,990.211733145978,999.744879200437,1013.94702419882,992.879451276917,990.328819877103,990.781055042595,1000,988.423063954142,987.972715542961,995.775080610991,993.961118646257,1000.16126344298,1010.14112241549,993.741827515511,995.137714416582,981.309240576236,1000,997.748254897546,997.620566641542,1004.80483699196,1001.66314123783,1006.947815029,997.010607521697,997.814589704766,1001.29987539148,995.747580157521,1000,998.697156206478,998.733227600246,1002.9823737884,1001.12587255123,1006.91122974333,995.585412667946,999.963585500175,1007.87600614779,997.611576673793,1000,989.185178523249,989.882036746303,993.300664696395,989.112106759166,997.891646745811,994.397804326768,989.450021740388,991.821256700787,996.962980723399,89
1000,980.0629590766,980.383390493415,988.534295892386,986.081185900198,991.332972623253,972.090059473237,984.783569200284,992.861753696442,977.848481177127,1000,998.662060426943,998.404862838125,1002.19881202793,999.81435731932,1008.20575642964,984.864256576171,1001.56499000066,1000.23784515557,992.537454179596,1000,1010.52400131925,1010.58307661317,1015.8786060766,1013.85188368429,1020.33741727504,1008.50669706469,1014.23640534109,1014.31349456864,1016.01104607078,1000,1026.35104064618,1026.74579231008,1030.98050523927,1028.96372018441,1039.35140732909,1037.66965059197,1033.11218294884,1028.96013447567,1054.88695647053,1000,991.539661586463,991.671784237709,993.901607525094,992.66283360508,993.232013566098,1019.76197472818,988.093430268977,995.477093459925,973.489564703564,1000,992.949647482374,992.378183178317,993.695598767806,991.709948062325,997.813325414198,984.740719750637,991.193259606316,992.24481893235,999.117874153001,1000,996.122127919677,996.297065011856,992.526603078846,989.449586941376,995.004738149054,1003.99653729621,988.641755943614,991.925987575868,979.901142588307,1000,994.319604876925,994.292710726322,1003.96525414589,1001.70134233026,1010.88391501051,988.967971530249,1003.81538947604,1002.53284413064,1016.67412778244,1000,1002.29931020694,1001.93072955114,1004.3751510482,1002.71459595382,1009.66059974258,1019.64259770449,1004.12339864194,1012.24776232641,994.401378697749,1000,989.729691890757,990.030958694761,994.202451241048,992.038376172406,996.967190994889,986.037574722459,990.574535804467,992.01302039176,998.613436785268,1000,997.264337177958,997.581394717235,993.668055113477,991.150442477876,996.72129899946,995.911365260901,990.690001706517,990.5151092541,986.670232424089,1000,994.83411088641,994.833992067145,996.842312476629,994.310790914419,1002.44769668937,994.126054023153,996.016449685841,1000.86130307817,1003.52148476209,1000,992.318372973459,992.133714431309,992.808034650652,990.668585186557,991.775744767826,984.957507082153,985.213346241942,990.008281352414,990.152679163541,1000,993.355647699456,993.227457167951,994.317682546011,993.476181639092,998.365234892162,986.449326718639,993.19639868666,992.336510978807,980.854354717725,1000,1004.57670477256,1004.22590272302,1003.96186167911,1001.73667952569,1007.16182349227,998.028648418664,1001.07641095189,1001.61936359718,982.190931391697,100
